Process Type,Scheduler Type,Iterations,Num Simultaneous Processes,Wall,User,System,CPU,I-Switched,V-switched
MIXED,SCHED_FIFO,1,5,15.03,37.16,0.03,247%,17,22
MIXED,SCHED_FIFO,1,5,15.21,39.11,0.04,257%,29,23
MIXED,SCHED_FIFO,1,5,15,38.1,0.02,254%,29,27
MIXED,SCHED_FIFO,1,5,15.54,38.57,0.01,248%,29,21
MIXED,SCHED_FIFO,1,5,15.23,38.76,0.02,254%,29,23
MIXED,SCHED_FIFO,1,5,15.52,37.89,0.02,244%,29,23
MIXED,SCHED_FIFO,1,5,15.75,39.99,0,253%,29,23
MIXED,SCHED_FIFO,1,5,15.18,38.17,0,251%,17,24
MIXED,SCHED_FIFO,1,5,15.15,38.2,0.06,252%,29,23
MIXED,SCHED_FIFO,1,5,15.56,38.75,0,249%,29,22
MIXED,SCHED_FIFO,1,5,14.94,37.73,0.01,252%,18,23
MIXED,SCHED_FIFO,1,5,15.4,38.85,0,252%,29,22
MIXED,SCHED_FIFO,1,5,14.98,37.61,0.02,251%,29,24
MIXED,SCHED_FIFO,1,5,15.4,38.55,0.01,250%,29,24
MIXED,SCHED_FIFO,1,5,15.24,38.32,0.02,251%,29,22
MIXED,SCHED_FIFO,1,5,15.15,37.17,0.02,245%,28,22
MIXED,SCHED_FIFO,1,5,15.34,38.59,0,251%,25,19
MIXED,SCHED_FIFO,1,5,15.18,37.63,0,247%,28,22
MIXED,SCHED_FIFO,1,5,15.33,38.81,0.02,253%,29,21
MIXED,SCHED_FIFO,1,5,15.07,37.99,0,252%,28,20
MIXED,SCHED_FIFO,1,5,15.24,39,0.01,255%,29,26
MIXED,SCHED_FIFO,1,5,15.49,38.81,0.01,250%,29,22
MIXED,SCHED_FIFO,1,5,15.65,38.44,0,245%,29,22
MIXED,SCHED_FIFO,1,5,15.23,37.95,0.02,249%,29,21
MIXED,SCHED_FIFO,1,5,15.38,38.54,0.01,250%,29,21
MIXED,SCHED_FIFO,1,5,15.43,38.73,0.02,251%,29,22
MIXED,SCHED_FIFO,1,5,15.09,37.85,0,250%,28,23
MIXED,SCHED_FIFO,1,5,15.23,38.89,0.05,255%,29,23
MIXED,SCHED_FIFO,1,5,15.15,38.04,0,251%,29,23
MIXED,SCHED_FIFO,1,5,14.98,37.41,0.02,249%,29,24
MIXED,SCHED_FIFO,1,5,15.2,37.69,0,248%,29,20
MIXED,SCHED_FIFO,1,5,15.4,37.2,0,241%,28,22
MIXED,SCHED_FIFO,1,5,15.66,38.36,0.02,245%,29,22
MIXED,SCHED_FIFO,1,5,15.14,37.74,0,249%,28,21
MIXED,SCHED_FIFO,1,5,15,37.31,0.03,249%,17,23
MIXED,SCHED_FIFO,1,5,15.29,39.38,0.01,257%,29,23
MIXED,SCHED_FIFO,1,5,15.56,39.06,0,250%,29,22
MIXED,SCHED_FIFO,1,5,15.4,38.79,0.02,251%,29,25
MIXED,SCHED_FIFO,1,5,15.06,38.25,0,254%,29,25
MIXED,SCHED_FIFO,1,5,15.13,38.16,0.01,252%,29,22
MIXED,SCHED_FIFO,1,5,15.1,38.58,0.04,255%,29,25
MIXED,SCHED_FIFO,1,5,15.38,38.51,0.02,250%,25,23
MIXED,SCHED_FIFO,1,5,15.15,38.26,0,252%,28,23
MIXED,SCHED_FIFO,1,5,15.27,38.61,0,252%,29,22
MIXED,SCHED_FIFO,1,5,15.24,38.91,0.01,255%,29,21
MIXED,SCHED_FIFO,1,5,15.07,37.05,0.05,246%,29,23
MIXED,SCHED_FIFO,1,5,15.28,38.17,0.01,249%,29,19
MIXED,SCHED_FIFO,1,5,15.14,37.81,0.02,249%,22,20
MIXED,SCHED_FIFO,1,5,15.31,38.2,0,249%,28,22
MIXED,SCHED_FIFO,1,5,15.27,38.58,0.02,252%,29,19
MIXED,SCHED_FIFO,1,5,15.31,38.9,0,253%,29,18
MIXED,SCHED_FIFO,1,5,15.33,38.49,0,251%,29,24
MIXED,SCHED_FIFO,1,5,14.95,37.42,0,250%,15,24
MIXED,SCHED_FIFO,1,5,15.43,38.52,0.01,249%,13,23
MIXED,SCHED_FIFO,1,5,15.56,38.37,0,246%,29,20
MIXED,SCHED_FIFO,1,5,15.58,38.88,0,249%,29,20
MIXED,SCHED_FIFO,1,5,15.13,38.46,0.06,254%,29,22
MIXED,SCHED_FIFO,1,5,15.15,38.35,0.02,253%,17,22
MIXED,SCHED_FIFO,1,5,15.29,38.59,0.01,252%,29,20
MIXED,SCHED_FIFO,1,5,14.66,36.25,0,247%,25,21
MIXED,SCHED_FIFO,1,5,15.18,38.73,0.02,255%,29,25
MIXED,SCHED_FIFO,1,5,15.69,38.77,0,247%,29,22
MIXED,SCHED_FIFO,1,5,15.43,38.26,0.01,248%,29,21
MIXED,SCHED_FIFO,1,5,15.36,38.86,0,252%,29,21
MIXED,SCHED_FIFO,1,5,15.4,38.25,0,248%,29,21
MIXED,SCHED_FIFO,1,5,15.32,38.51,0,251%,29,22
MIXED,SCHED_FIFO,1,5,15.14,38.49,0.02,254%,29,26
MIXED,SCHED_FIFO,1,5,15.21,38.37,0,252%,21,21
MIXED,SCHED_FIFO,1,5,15.47,38.53,0,249%,29,19
MIXED,SCHED_FIFO,1,5,15.33,39.19,0.02,255%,29,22
MIXED,SCHED_FIFO,1,5,15.51,38.43,0.01,247%,29,21
MIXED,SCHED_FIFO,1,5,15.23,38.3,0.01,251%,21,21
MIXED,SCHED_FIFO,1,5,14.71,36.25,0.06,246%,25,31
MIXED,SCHED_FIFO,1,5,15.23,38.64,0.02,253%,29,24
MIXED,SCHED_FIFO,1,5,15.28,38.26,0.01,250%,29,26
MIXED,SCHED_FIFO,1,5,15.42,38.64,0,250%,21,23
MIXED,SCHED_FIFO,1,5,15.45,39.21,0.01,253%,29,19
MIXED,SCHED_FIFO,1,5,15.55,39.18,0,251%,29,21
MIXED,SCHED_FIFO,1,5,15.33,38.07,0,248%,29,25
MIXED,SCHED_FIFO,1,5,15.09,38.33,0,254%,29,24
MIXED,SCHED_FIFO,1,5,15.67,38.84,0.01,247%,29,25
MIXED,SCHED_FIFO,1,5,15.25,38.38,0.01,251%,29,21
MIXED,SCHED_FIFO,1,5,15.03,37.99,0.04,253%,29,27
MIXED,SCHED_FIFO,1,5,15.55,38.74,0,249%,29,23
MIXED,SCHED_FIFO,1,5,15.05,37.46,0.06,249%,29,24
MIXED,SCHED_FIFO,1,5,14.73,35.99,0.02,244%,25,27
MIXED,SCHED_FIFO,1,5,15.37,38.53,0.01,250%,29,20
MIXED,SCHED_FIFO,1,5,15.17,38.4,0.01,253%,28,21
MIXED,SCHED_FIFO,1,5,15.36,38.67,0.02,251%,29,24
MIXED,SCHED_FIFO,1,5,15.27,38.73,0,253%,29,21
MIXED,SCHED_FIFO,1,5,15.42,38.81,0.02,251%,29,21
MIXED,SCHED_FIFO,1,5,15,37.67,0.02,251%,19,23
MIXED,SCHED_FIFO,1,5,15.06,38.13,0.03,253%,13,22
MIXED,SCHED_FIFO,1,5,15.65,38.61,0,246%,29,19
MIXED,SCHED_FIFO,1,5,15.21,39.26,0.03,258%,29,24
MIXED,SCHED_FIFO,1,5,15.24,38.57,0,253%,29,21
MIXED,SCHED_FIFO,1,5,15.47,38.21,0.03,247%,19,20
MIXED,SCHED_FIFO,1,5,15.7,38.99,0,248%,29,22
MIXED,SCHED_FIFO,1,5,15.15,38.34,0.02,253%,29,20
MIXED,SCHED_FIFO,1,5,15.65,38.57,0.01,246%,29,23
MIXED,SCHED_FIFO,1,5,15.25,38.41,0,251%,29,20
MIXED,SCHED_FIFO,1,5,15.44,38.14,0.01,247%,29,28
MIXED,SCHED_FIFO,1,5,15.14,38.02,0.01,251%,29,22
MIXED,SCHED_FIFO,1,5,15.57,38.53,0,247%,29,23
MIXED,SCHED_FIFO,1,5,15.03,38.15,0,253%,29,23
MIXED,SCHED_FIFO,1,5,15.44,38.77,0.02,251%,29,21
MIXED,SCHED_FIFO,1,5,15.13,38.24,0,252%,28,20
MIXED,SCHED_FIFO,1,5,15.55,38.79,0.01,249%,29,23
MIXED,SCHED_FIFO,1,5,14.96,37.9,0.01,253%,29,24
MIXED,SCHED_FIFO,1,5,15.22,38.77,0.05,254%,29,25
MIXED,SCHED_FIFO,1,5,15.29,37.71,0,246%,29,21
MIXED,SCHED_FIFO,1,5,15.49,38.95,0,251%,29,21
MIXED,SCHED_FIFO,1,5,15.28,38.69,0.02,253%,29,24
MIXED,SCHED_FIFO,1,5,15.29,38.62,0.02,252%,29,25
MIXED,SCHED_FIFO,1,5,14.78,37.29,0.05,252%,13,22
MIXED,SCHED_FIFO,1,5,15.45,38.53,0.02,249%,29,27
MIXED,SCHED_FIFO,1,5,14.8,37.29,0.08,252%,16,22
MIXED,SCHED_FIFO,1,5,15.41,38.91,0,252%,29,21
MIXED,SCHED_FIFO,1,5,15.43,38.28,0.01,248%,29,22
MIXED,SCHED_FIFO,1,5,15.18,38.88,0,256%,29,21
MIXED,SCHED_FIFO,1,5,15.42,38.31,0.01,248%,28,18
MIXED,SCHED_FIFO,1,5,14.96,37.61,0.04,251%,17,23
MIXED,SCHED_FIFO,1,5,15.32,38.39,0,250%,29,23
MIXED,SCHED_FIFO,1,5,15.3,38.65,0,252%,29,21
MIXED,SCHED_FIFO,1,5,14.91,37.37,0.03,250%,29,25
MIXED,SCHED_FIFO,1,5,14.96,37.17,0,248%,28,24
MIXED,SCHED_FIFO,1,5,15.23,38.88,0.01,255%,29,22
MIXED,SCHED_FIFO,1,5,15.35,38.69,0,252%,29,23
MIXED,SCHED_FIFO,1,5,15.05,38.51,0.02,255%,29,26
MIXED,SCHED_FIFO,1,5,15.49,38.6,0,249%,29,21
MIXED,SCHED_FIFO,1,5,15.27,38.57,0,252%,29,27
MIXED,SCHED_FIFO,1,5,14.97,37.95,0.02,253%,29,26
MIXED,SCHED_FIFO,1,5,15.14,38.51,0.02,254%,28,20
MIXED,SCHED_FIFO,1,5,15.18,38.3,0.07,252%,29,23
MIXED,SCHED_FIFO,1,5,15.23,38.71,0.02,254%,29,23
MIXED,SCHED_FIFO,1,5,15.59,38.44,0,246%,29,24
MIXED,SCHED_FIFO,1,5,15.01,37.51,0.04,250%,29,27
MIXED,SCHED_FIFO,1,5,15.21,38.6,0.02,253%,29,24
MIXED,SCHED_FIFO,1,5,15.23,37.98,0,249%,29,22
MIXED,SCHED_FIFO,1,5,15.09,37.49,0.02,248%,29,21
MIXED,SCHED_FIFO,1,5,15.47,37.39,0.01,241%,28,21
MIXED,SCHED_FIFO,1,5,15.99,40.45,0.01,252%,29,22
MIXED,SCHED_FIFO,1,5,15.05,37.35,0,248%,28,21
MIXED,SCHED_FIFO,1,5,15.38,38.89,0,252%,29,23
MIXED,SCHED_FIFO,1,5,15.25,38.13,0,249%,29,20
MIXED,SCHED_FIFO,1,5,15,37.5,0.01,250%,18,22
MIXED,SCHED_FIFO,1,5,15.2,38.08,0,250%,21,20
MIXED,SCHED_FIFO,1,5,15.37,38.39,0,249%,29,20
MIXED,SCHED_FIFO,1,5,15.06,38.43,0.02,255%,29,23
MIXED,SCHED_FIFO,1,5,14.69,37.42,0.06,255%,14,23
MIXED,SCHED_FIFO,1,5,15.85,38.92,0.02,245%,29,19
MIXED,SCHED_FIFO,1,5,15.33,38.92,0,253%,29,19
MIXED,SCHED_FIFO,1,5,15.38,38.48,0.02,250%,29,20
MIXED,SCHED_FIFO,1,5,15.33,38.38,0,250%,29,24
MIXED,SCHED_FIFO,1,5,14.84,36.93,0,248%,28,22
MIXED,SCHED_FIFO,1,5,15.71,38.95,0.01,247%,28,21
MIXED,SCHED_FIFO,1,5,14.74,37.14,0.02,252%,16,22
MIXED,SCHED_FIFO,1,5,15.6,38.77,0.01,248%,29,20
MIXED,SCHED_FIFO,1,5,14.94,37.91,0.02,253%,26,31
MIXED,SCHED_FIFO,1,5,15.27,38.46,0.01,251%,29,25
MIXED,SCHED_FIFO,1,5,15.09,38.42,0.01,254%,29,27
MIXED,SCHED_FIFO,1,5,15.31,37.85,0.02,247%,13,19
MIXED,SCHED_FIFO,1,5,15.16,38.42,0.06,253%,29,23
MIXED,SCHED_FIFO,1,5,15.56,39.17,0,251%,29,21
MIXED,SCHED_FIFO,1,5,15.18,38.36,0.02,252%,29,22
MIXED,SCHED_FIFO,1,5,15.6,38.98,0,249%,29,23
MIXED,SCHED_FIFO,1,5,15.3,38.85,0,253%,29,22
MIXED,SCHED_FIFO,1,5,15.64,39.14,0,250%,29,21
MIXED,SCHED_FIFO,1,5,15.32,38.87,0.01,253%,29,22
MIXED,SCHED_FIFO,1,5,15.59,39.05,0.01,250%,29,19
MIXED,SCHED_FIFO,1,5,15.25,38.52,0.01,252%,29,20
MIXED,SCHED_FIFO,1,5,15.54,38.53,0,247%,29,19
MIXED,SCHED_FIFO,1,5,15.24,38.87,0.01,255%,29,25
MIXED,SCHED_FIFO,1,5,15.27,38.17,0,249%,28,21
MIXED,SCHED_FIFO,1,5,15.23,38.83,0.01,254%,29,23
MIXED,SCHED_FIFO,1,5,15.37,38.54,0,250%,29,23
MIXED,SCHED_FIFO,1,5,15.43,39.93,0.04,259%,29,24
MIXED,SCHED_FIFO,1,5,15.14,38.43,0.01,253%,29,20
MIXED,SCHED_FIFO,1,5,15.4,39.22,0,254%,29,21
MIXED,SCHED_FIFO,1,5,15.27,37.83,0,247%,17,21
MIXED,SCHED_FIFO,1,5,15.21,38,0.01,249%,28,21
MIXED,SCHED_FIFO,1,5,15.09,37.7,0.01,249%,29,19
MIXED,SCHED_FIFO,1,5,15.12,37.75,0.01,249%,28,21
MIXED,SCHED_FIFO,1,5,15.21,38.27,0,251%,29,22
MIXED,SCHED_FIFO,1,5,15.18,38.19,0,251%,29,22
MIXED,SCHED_FIFO,1,5,15.3,38.63,0.01,252%,29,19
MIXED,SCHED_FIFO,1,5,15.2,38.22,0,251%,28,21
MIXED,SCHED_FIFO,1,5,15.19,37.95,0.01,249%,29,21
MIXED,SCHED_FIFO,1,5,15.26,38.67,0.01,253%,29,22
MIXED,SCHED_FIFO,1,5,15.21,38.72,0.02,254%,29,21
MIXED,SCHED_FIFO,1,5,15.5,38.3,0.02,247%,25,19
MIXED,SCHED_FIFO,1,5,15.1,37.82,0.05,250%,24,25
MIXED,SCHED_FIFO,1,5,14.97,37.88,0,253%,13,23
MIXED,SCHED_FIFO,1,5,14.51,36.13,0,248%,13,25
MIXED,SCHED_FIFO,1,5,15.69,39.16,0.02,249%,29,26
MIXED,SCHED_FIFO,1,5,15.41,38.12,0.01,247%,24,21
MIXED,SCHED_FIFO,1,5,15.01,37.51,0.09,250%,17,25
MIXED,SCHED_FIFO,1,5,15.32,37.99,0,247%,29,21
MIXED,SCHED_FIFO,1,5,14.93,38.14,0.02,255%,29,26
MIXED,SCHED_FIFO,1,5,15.34,38.43,0.01,250%,29,22
MIXED,SCHED_FIFO,1,5,15.22,38.5,0.04,253%,29,24
MIXED,SCHED_FIFO,1,5,15.15,38.22,0.02,252%,29,21
MIXED,SCHED_FIFO,1,5,15.54,38.66,0,248%,29,24
MIXED,SCHED_FIFO,1,5,15.29,38.26,0,250%,27,21
MIXED,SCHED_FIFO,1,5,15.49,38.88,0,250%,29,20
MIXED,SCHED_FIFO,1,5,15.25,38.5,0,252%,29,19
MIXED,SCHED_FIFO,1,5,15.56,38.92,0.01,250%,29,21
MIXED,SCHED_FIFO,1,5,15.32,37.35,0,243%,28,20
MIXED,SCHED_FIFO,1,5,14.8,36.43,0.01,246%,25,23
MIXED,SCHED_FIFO,1,5,15.36,38.41,0.01,250%,29,20
MIXED,SCHED_FIFO,1,5,15.06,38.01,0.01,252%,28,20
MIXED,SCHED_FIFO,1,5,15.44,38.71,0.01,250%,29,19
MIXED,SCHED_FIFO,1,5,15.05,38.45,0.02,255%,29,24
MIXED,SCHED_FIFO,1,5,15.45,39.11,0,253%,29,21
MIXED,SCHED_FIFO,1,5,14.97,37.89,0.01,253%,29,25
MIXED,SCHED_FIFO,1,5,15.17,38.71,0,255%,29,25
MIXED,SCHED_FIFO,1,5,15.16,37.9,0.02,250%,25,22
MIXED,SCHED_FIFO,1,5,15.56,39.4,0.02,253%,29,21
MIXED,SCHED_FIFO,1,5,14.58,36.39,0.05,249%,13,23
MIXED,SCHED_FIFO,1,5,15.1,38.02,0.04,252%,18,20
MIXED,SCHED_FIFO,1,5,15.21,38.08,0.02,250%,29,21
MIXED,SCHED_FIFO,1,5,15.35,38.77,0.01,252%,29,19
MIXED,SCHED_FIFO,1,5,15.3,38.57,0,252%,29,21
MIXED,SCHED_FIFO,1,5,15.16,37.97,0.04,250%,29,23
MIXED,SCHED_FIFO,1,5,15.17,38.49,0,253%,29,25
MIXED,SCHED_FIFO,1,5,15.36,38.78,0,252%,29,23
MIXED,SCHED_FIFO,1,5,15.1,38.11,0.06,252%,30,26
MIXED,SCHED_FIFO,1,5,15.43,38.62,0,250%,29,19
MIXED,SCHED_FIFO,1,5,15.41,38.46,0.02,249%,29,20
MIXED,SCHED_FIFO,1,5,15.29,39.62,0.04,259%,29,24
MIXED,SCHED_FIFO,1,5,15.5,38.75,0,250%,29,26
MIXED,SCHED_FIFO,1,5,15.14,38.41,0.02,253%,29,26
MIXED,SCHED_FIFO,1,5,15.49,39.3,0.03,253%,29,25
MIXED,SCHED_FIFO,1,5,15.19,38.39,0,252%,29,21
MIXED,SCHED_FIFO,1,5,15.15,38.09,0.02,251%,29,25
MIXED,SCHED_FIFO,1,5,15.19,38.07,0.02,250%,25,21
MIXED,SCHED_FIFO,1,5,15.49,38.32,0,247%,29,22
MIXED,SCHED_FIFO,1,5,15.01,37.81,0,251%,18,24
MIXED,SCHED_FIFO,1,5,15.6,39.1,0,250%,29,24
MIXED,SCHED_FIFO,1,5,15.04,38.36,0.03,255%,29,25
MIXED,SCHED_FIFO,1,5,15.38,39.47,0.05,256%,31,22
MIXED,SCHED_FIFO,1,5,15.05,37.87,0.04,251%,29,25
MIXED,SCHED_FIFO,1,5,15.33,38.83,0.04,253%,30,25
MIXED,SCHED_FIFO,1,5,15.22,38.23,0.08,251%,29,24
MIXED,SCHED_FIFO,1,5,15.67,39.69,0.01,253%,29,21
MIXED,SCHED_FIFO,1,5,15.21,38.82,0.02,255%,29,24
MIXED,SCHED_OTHER,1,5,11.11,38.82,0.3,352%,1845,24
MIXED,SCHED_OTHER,1,5,10.78,38.29,0.2,356%,2772,24
MIXED,SCHED_OTHER,1,5,11.49,38.31,0.11,334%,3025,24
MIXED,SCHED_OTHER,1,5,10.81,38.28,0.2,355%,2443,27
MIXED,SCHED_OTHER,1,5,11.04,39.37,0.08,357%,3375,23
MIXED,SCHED_OTHER,1,5,11.42,38.83,0.33,342%,3308,23
MIXED,SCHED_OTHER,1,5,11.18,40.21,0.34,362%,2701,21
MIXED,SCHED_OTHER,1,5,11.28,39.3,0.15,349%,3676,24
MIXED,SCHED_OTHER,1,5,11.07,40.53,0.25,368%,2764,20
MIXED,SCHED_OTHER,1,5,11.41,39.15,0.29,345%,3274,23
MIXED,SCHED_OTHER,1,5,10.85,39.65,0.05,365%,2452,24
MIXED,SCHED_OTHER,1,5,10.73,37.82,0.1,353%,2804,26
MIXED,SCHED_OTHER,1,5,10.95,38.83,0.17,356%,2472,22
MIXED,SCHED_OTHER,1,5,11.3,39.47,0.27,351%,3261,21
MIXED,SCHED_OTHER,1,5,11.38,39.37,0.26,348%,2192,24
MIXED,SCHED_OTHER,1,5,10.46,38.71,0.22,372%,2670,21
MIXED,SCHED_OTHER,1,5,10.94,39.54,0.25,363%,2280,24
MIXED,SCHED_OTHER,1,5,10.77,38.62,0.08,359%,2738,25
MIXED,SCHED_OTHER,1,5,11.66,40.03,0.01,343%,1679,22
MIXED,SCHED_OTHER,1,5,11.06,39.29,0.09,355%,3279,23
MIXED,SCHED_OTHER,1,5,10.89,40.77,0.02,374%,1943,21
MIXED,SCHED_OTHER,1,5,11.75,40.55,0.09,345%,3306,19
MIXED,SCHED_OTHER,1,5,11.34,41.68,0.05,367%,2678,20
MIXED,SCHED_OTHER,1,5,11.53,40.33,0.03,350%,1955,20
MIXED,SCHED_OTHER,1,5,10.78,38.43,0.06,357%,2660,22
MIXED,SCHED_OTHER,1,5,10.43,38.39,0.04,368%,2127,21
MIXED,SCHED_OTHER,1,5,10.84,38.56,0.05,356%,2450,24
MIXED,SCHED_OTHER,1,5,10.28,38.48,0.06,374%,2656,20
MIXED,SCHED_OTHER,1,5,11.99,41.68,0.11,348%,3492,24
MIXED,SCHED_OTHER,1,5,10.22,37.42,0.06,366%,2126,19
MIXED,SCHED_OTHER,1,5,11.25,38.18,0.01,339%,1974,21
MIXED,SCHED_OTHER,1,5,11.51,41.86,0.08,364%,3412,23
MIXED,SCHED_OTHER,1,5,11.58,41.58,0.04,359%,2760,20
MIXED,SCHED_OTHER,1,5,11.78,41.38,0.02,351%,1926,20
MIXED,SCHED_OTHER,1,5,11.5,41.46,0.09,361%,2869,22
MIXED,SCHED_OTHER,1,5,11.42,41.75,0.04,365%,2748,19
MIXED,SCHED_OTHER,1,5,11.61,43.08,0.03,371%,1864,23
MIXED,SCHED_OTHER,1,5,10.93,39.89,0.02,365%,2520,22
MIXED,SCHED_OTHER,1,5,10.97,39.87,0.04,363%,1854,21
MIXED,SCHED_OTHER,1,5,11.47,40.43,0.09,353%,2473,22
MIXED,SCHED_OTHER,1,5,11.63,41.27,0.06,355%,2311,22
MIXED,SCHED_OTHER,1,5,11.46,40.66,0.08,355%,3345,22
MIXED,SCHED_OTHER,1,5,11.73,42.49,0.04,362%,2369,20
MIXED,SCHED_OTHER,1,5,11.94,43.27,0.06,362%,2705,25
MIXED,SCHED_OTHER,1,5,11.55,41.81,0.08,362%,2691,20
MIXED,SCHED_OTHER,1,5,11.22,41.98,0.05,374%,1917,22
MIXED,SCHED_OTHER,1,5,11.66,40.99,0.1,352%,3188,21
MIXED,SCHED_OTHER,1,5,11.04,40.07,0.07,363%,2557,23
MIXED,SCHED_OTHER,1,5,11.53,40.9,0.02,354%,2029,20
MIXED,SCHED_OTHER,1,5,10.61,38.29,0.1,361%,3347,24
MIXED,SCHED_OTHER,1,5,11.41,41.79,0.05,366%,2572,24
MIXED,SCHED_OTHER,1,5,12.11,42.5,0.07,351%,3039,23
MIXED,SCHED_OTHER,1,5,12.12,43.82,0.09,362%,2677,19
MIXED,SCHED_OTHER,1,5,11.57,42.65,0.02,368%,2464,20
MIXED,SCHED_OTHER,1,5,11.36,40.69,0.05,358%,3132,22
MIXED,SCHED_OTHER,1,5,11.47,41.75,0.04,364%,2403,20
MIXED,SCHED_OTHER,1,5,11.61,41.03,0.09,354%,3000,23
MIXED,SCHED_OTHER,1,5,11.74,41.81,0.04,356%,2359,20
MIXED,SCHED_OTHER,1,5,11.15,41.61,0.04,373%,2300,24
MIXED,SCHED_OTHER,1,5,11.02,38.99,0.15,355%,4321,22
MIXED,SCHED_OTHER,1,5,11.44,41.81,0.08,366%,2323,21
MIXED,SCHED_OTHER,1,5,11.29,40.92,0.04,362%,2133,21
MIXED,SCHED_OTHER,1,5,11.41,41.08,0.07,360%,3658,24
MIXED,SCHED_OTHER,1,5,11.39,40.72,0,357%,1513,22
MIXED,SCHED_OTHER,1,5,11.86,40.96,0.02,345%,2270,26
MIXED,SCHED_OTHER,1,5,11.21,41.7,0.04,372%,2568,20
MIXED,SCHED_OTHER,1,5,11.28,41.09,0.03,364%,2320,25
MIXED,SCHED_OTHER,1,5,12.01,40.88,0.09,341%,3045,25
MIXED,SCHED_OTHER,1,5,11.1,41.06,0.04,370%,2804,23
MIXED,SCHED_OTHER,1,5,11.44,40.48,0.04,354%,2138,21
MIXED,SCHED_OTHER,1,5,11.85,39.35,0.05,332%,2461,23
MIXED,SCHED_OTHER,1,5,11.28,41.17,0.04,365%,2551,19
MIXED,SCHED_OTHER,1,5,10.87,40.27,0.03,370%,1710,20
MIXED,SCHED_OTHER,1,5,10.94,38.84,0.08,355%,2527,23
MIXED,SCHED_OTHER,1,5,11.73,42.07,0.06,359%,2785,22
MIXED,SCHED_OTHER,1,5,12.03,42.85,0.04,356%,2304,21
MIXED,SCHED_OTHER,1,5,11.65,42.57,0.04,365%,2269,26
MIXED,SCHED_OTHER,1,5,11.58,42.4,0.07,366%,2922,19
MIXED,SCHED_OTHER,1,5,10.09,37.96,0.02,376%,1792,20
MIXED,SCHED_OTHER,1,5,12.01,42.85,0.13,357%,2844,24
MIXED,SCHED_OTHER,1,5,11.66,42.02,0.06,360%,2203,23
MIXED,SCHED_OTHER,1,5,11.48,42.55,0.02,370%,1872,20
MIXED,SCHED_OTHER,1,5,11.71,42.23,0.09,361%,2742,22
MIXED,SCHED_OTHER,1,5,11.72,39.94,0.03,340%,2609,27
MIXED,SCHED_OTHER,1,5,11.78,42.69,0.05,362%,2456,25
MIXED,SCHED_OTHER,1,5,10.89,39.37,0.06,362%,2886,22
MIXED,SCHED_OTHER,1,5,11.28,41.12,0.04,364%,2368,21
MIXED,SCHED_OTHER,1,5,11.18,39.49,0.08,353%,2414,23
MIXED,SCHED_OTHER,1,5,11.2,39.98,0.07,357%,2466,20
MIXED,SCHED_OTHER,1,5,11.34,41.41,0.03,365%,2246,22
MIXED,SCHED_OTHER,1,5,12.41,41.78,0.08,337%,2929,23
MIXED,SCHED_OTHER,1,5,11,41.49,0.01,377%,2633,21
MIXED,SCHED_OTHER,1,5,11.15,41.99,0.01,376%,2084,19
MIXED,SCHED_OTHER,1,5,11.46,41.85,0.09,366%,3489,20
MIXED,SCHED_OTHER,1,5,11.2,40.8,0.02,364%,2144,22
MIXED,SCHED_OTHER,1,5,11.12,38.81,0.1,349%,2905,21
MIXED,SCHED_OTHER,1,5,11.72,41.32,0.04,352%,1998,20
MIXED,SCHED_OTHER,1,5,11.42,40.86,0.07,358%,3570,21
MIXED,SCHED_OTHER,1,5,11.28,41.79,0.02,370%,1996,24
MIXED,SCHED_OTHER,1,5,11.45,38.1,0.06,333%,3091,23
MIXED,SCHED_OTHER,1,5,10.5,38.63,0.03,368%,2144,20
MIXED,SCHED_OTHER,1,5,10.14,37.75,0.04,372%,2060,21
MIXED,SCHED_OTHER,1,5,10.48,37.82,0.03,361%,1875,23
MIXED,SCHED_OTHER,1,5,10.97,38.1,0.07,347%,2441,23
MIXED,SCHED_OTHER,1,5,10.7,37.89,0.07,354%,2685,24
MIXED,SCHED_OTHER,1,5,11.06,41.19,0.05,372%,2636,20
MIXED,SCHED_OTHER,1,5,10.48,37.67,0.06,360%,2350,21
MIXED,SCHED_OTHER,1,5,10.51,38.14,0.11,363%,3168,21
MIXED,SCHED_OTHER,1,5,11.74,42.45,0.03,361%,2119,23
MIXED,SCHED_OTHER,1,5,11.36,42.83,0.03,377%,2039,24
MIXED,SCHED_OTHER,1,5,11.21,40.24,0.1,359%,3430,24
MIXED,SCHED_OTHER,1,5,11.46,42.43,0.07,370%,2641,22
MIXED,SCHED_OTHER,1,5,12.12,42.6,0.02,351%,1618,19
MIXED,SCHED_OTHER,1,5,11.22,40.59,0.08,362%,3024,22
MIXED,SCHED_OTHER,1,5,11.18,41.27,0.04,369%,2399,21
MIXED,SCHED_OTHER,1,5,10.82,39.57,0.07,366%,2307,21
MIXED,SCHED_OTHER,1,5,11.02,39.99,0.06,363%,2181,21
MIXED,SCHED_OTHER,1,5,11.3,41.68,0.05,369%,2665,22
MIXED,SCHED_OTHER,1,5,11.41,41.27,0.06,362%,3658,22
MIXED,SCHED_OTHER,1,5,11.6,42.89,0.03,370%,1933,19
MIXED,SCHED_OTHER,1,5,11.67,42.33,0.08,363%,2672,26
MIXED,SCHED_OTHER,1,5,11.55,41.07,0.05,355%,2508,23
MIXED,SCHED_OTHER,1,5,11.4,43.03,0.03,377%,2262,21
